LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01003207,208,19.74428040888322,Lewisham 005A
E01001999,208,12.790886430478126,Haringey 023B
E01003497,208,20.165890918203175,Newham 034A
E01000956,208,10.81689840947577,Camden 022E
E01004452,208,19.149802540281026,Waltham Forest 005E
E01000804,208,22.375269181899643,Bromley 004D
E01002592,208,13.98571607074965,Hounslow 022D
E01000196,207,7.503656358413749,Barnet 028A
E01004551,207,12.863350197800118,Wandsworth 012E
E01000892,207,8.241847736691778,Camden 006D
E01001418,207,13.968025810168967,Enfield 011C
E01002832,207,7.025479302821805,Kensington and Chelsea 004D
E01004313,207,15.163515590310109,Tower Hamlets 009B
E01003256,207,20.49676582620813,Lewisham 028A
E01002226,207,7.331108333187705,Harrow 001D
E01001167,207,23.915979294649894,Croydon 028A
E01033463,207,3.1796797869433022,Brent 003G
E01001419,207,14.301167470375335,Enfield 020A
E01003023,207,16.010574077352015,Lambeth 021C
E01001447,207,21.496884350788772,Enfield 003C
E01033713,206,15.261313488250234,Hackney 010G
E01003980,206,15.674760446407628,Southwark 013A
E01001347,206,3.499029016582334,Ealing 007C
E01002894,206,9.664551318354015,Kensington and Chelsea 017D
E01002833,206,6.9040583334174785,Kensington and Chelsea 007A
E01003120,206,17.538363054557887,Lambeth 032D
E01000945,206,10.335518753288316,Camden 023B
E01003500,206,20.1278249101894,Newham 027C
E01002765,206,11.142424651169952,Islington 015D
E01000140,205,5.746025864417108,Barnet 041C
E01002008,205,8.682015557622286,Haringey 030B
E01001989,205,10.713544840145577,Haringey 033D
E01002048,205,13.074232435655901,Haringey 027D
E01003657,205,23.76208563237209,Redbridge 005B
E01000533,205,3.2139741091991425,Brent 031E
E01001837,205,15.786474037204691,Hackney 023B
E01004401,205,17.116155554810987,Waltham Forest 014C
E01000199,205,6.9695246537657844,Barnet 025B
E01003032,204,14.520771894864051,Lambeth 017B
E01001569,204,15.09023556862868,Enfield 022E
E01001552,204,21.706439633295428,Enfield 001D
E01002769,204,10.148644449592622,Islington 008A
E01002826,203,8.436857039386139,Kensington and Chelsea 008C
E01004470,203,19.276623340224873,Waltham Forest 013E
E01001973,203,11.830213681720078,Haringey 004D
E01001796,203,16.127264880927022,Hackney 011E
E01000710,203,23.289857602881728,Bromley 006B
E01002496,203,7.122538970204806,Hillingdon 033A
E01003952,203,17.80127742460382,Southwark 030A
E01004756,203,7.025329364895281,Westminster 006E
E01032765,203,17.874723871574847,Tower Hamlets 004F
E01000262,202,7.815871051268285,Barnet 017D
E01003259,202,20.36954064746202,Lewisham 028D
E01001267,202,5.275701377720097,Ealing 006C
E01001243,202,5.583511739179437,Ealing 024D
E01001202,202,5.28761189515962,Ealing 025C
E01001516,202,19.349615747443163,Enfield 005D
E01004424,201,17.709058720970827,Waltham Forest 022B
E01002649,201,11.940942647544036,Hounslow 018D
E01003200,201,22.263774870505582,Lewisham 009B
E01002448,201,13.121175966214745,Hillingdon 032B
E01001501,201,13.383873660933364,Enfield 036E
